1,Sell Short,3/11/14 10:00, Sell ,@CL,$108.34 ,$0.00 ,1,"$2,089.62 ",1.95%,"$2,790.00 ",95.22%,,$0.19 ,$10.00 
,Sell,12/21/17 6:00,Exit Long,@CL,$47.62 ,,$60.00 ,"$43,023.38 ",,($40.00),30.30%,18.18%,$0.19 ,$10.00 
150,Buy,12/21/17 12:00, Buy ,@CL,$47.85 ,$0.00 ,1,($100.38),-0.17%,$190.00 ,61.29%,,$0.19 ,$10.00 
,Sell,12/22/17 5:00,Exit Long,@CL,$47.77 ,,($80.00),"$42,923.00 ",,($120.00),12.90%,-25.81%,$0.19 ,$10.00 
151,Buy,12/28/17 15:00, Buy ,@CL,$49.40 ,$0.00 ,1,$339.62 ,0.73%,$580.00 ,95.08%,,$0.19 ,$10.00 
,Sell,12/29/17 6:00,Exit Long,@CL,$49.76 ,,$360.00 ,"$43,262.62 ",,($30.00),63.93%,59.02%,$0.19 ,$10.00 
152,Sell Short,1/22/18 14:00, Sell ,@CL,$52.90 ,$0.00 ,1,($580.38),-1.06%,$80.00 ,12.50%,,$0.19 ,$10.00 
,Buy to Cover,1/22/18 16:00,Stop Loss,@CL,$53.46 ,,($560.00),"$42,682.24 ",,($560.00),0.00%,-87.50%,$0.19 ,$10.00 
153,Buy,3/15/18 9:00, Buy ,@CL,$51.19 ,$0.00 ,1,($320.38),-0.59%,$230.00 ,43.40%,,$0.19 ,$10.00 
,Sell,3/15/18 11:00,Stop Loss,@CL,$50.89 ,,($300.00),"$42,361.86 ",,($300.00),0.00%,-56.60%,$0.19 ,$10.00 
154,Buy,3/16/18 7:00, Buy ,@CL,$51.25 ,$0.00 ,1,($190.38),-0.33%,$60.00 ,26.09%,,$0.19 ,$10.00 
,Sell,3/16/18 10:00,Stop Loss,@CL,$51.08 ,,($170.00),"$42,171.48 ",,($170.00),0.00%,-73.91%,$0.19 ,$10.00 
155,Sell Short,3/29/18 8:00, Sell ,@CL,$54.17 ,$0.00 ,1,($300.38),-0.52%,$190.00 ,40.43%,,$0.19 ,$10.00 
,Buy to Cover,3/29/18 11:00,Stop Loss,@CL,$54.45 ,,($280.00),"$41,871.10 ",,($280.00),0.00%,-59.57%,$0.19 ,$10.00 
156,Sell Short,4/6/18 9:00, Sell ,@CL,$52.81 ,$0.00 ,1,($330.38),-0.59%,$60.00 ,16.22%,,$0.19 ,$10.00 
,Buy to Cover,4/6/18 9:00,Stop Loss,@CL,$53.12 ,,($310.00),"$41,540.72 ",,($310.00),0.00%,-83.78%,$0.19 ,$10.00 
157,Sell Short,4/23/18 6:00, Sell ,@CL,$57.79 ,$0.00 ,1,($250.38),-0.40%,$120.00 ,34.29%,,$0.19 ,$10.00 
,Buy to Cover,4/23/18 8:00,Stop Loss,@CL,$58.02 ,,($230.00),"$41,290.34 ",,($230.00),0.00%,-65.71%,$0.19 ,$10.00 
158,Buy,5/3/18 14:00, Buy ,@CL,$57.96 ,$0.00 ,1,"$1,669.62 ",2.92%,"$2,710.00 ",97.48%,,$0.19 ,$10.00 
,Sell,5/7/18 16:00,Exit Long,@CL,$59.65 ,,"$1,690.00 ","$42,959.96 ",,($70.00),63.31%,60.79%,$0.19 ,$10.00 
159,Buy,6/8/18 15:00, Buy ,@CL,$55.57 ,$0.00 ,1,($510.38),-0.88%,$80.00 ,14.04%,,$0.19 ,$10.00 
,Sell,6/10/18 19:00,Stop Loss,@CL,$55.08 ,,($490.00),"$42,449.58 ",,($490.00),0.00%,-85.96%,$0.19 ,$10.00 
160,Sell Short,6/11/18 7:00, Sell ,@CL,$54.98 ,$0.00 ,1,($410.38),-0.71%,$380.00 ,49.35%,,$0.19 ,$10.00 
,Buy to Cover,6/11/18 11:00,Stop Loss,@CL,$55.37 ,,($390.00),"$42,039.20 ",,($390.00),0.00%,-50.65%,$0.19 ,$10.00 
161,Buy,6/13/18 12:00, Buy ,@CL,$56.28 ,$0.00 ,1,($80.38),-0.11%,$630.00 ,78.75%,,$0.19 ,$10.00 
,Sell,6/14/18 12:00,Exit Long,@CL,$56.22 ,,($60.00),"$41,958.82 ",,($170.00),13.75%,-7.50%,$0.19 ,$10.00 
162,Buy,6/14/18 16:00, Buy ,@CL,$56.68 ,$0.00 ,1,($310.38),-0.51%,$160.00 ,35.56%,,$0.19 ,$10.00 
,Sell,6/15/18 5:00,Stop Loss,@CL,$56.39 ,,($290.00),"$41,648.44 ",,($290.00),0.00%,-64.44%,$0.19 ,$10.00 
163,Buy,6/20/18 10:00, Buy ,@CL,$55.59 ,$0.00 ,1,($560.38),-0.97%,$720.00 ,57.14%,,$0.19 ,$10.00 
,Sell,6/20/18 13:00,Stop Loss,@CL,$55.05 ,,($540.00),"$41,088.06 ",,($540.00),0.00%,-42.86%,$0.19 ,$10.00 
164,Buy,6/21/18 12:00, Buy ,@CL,$55.69 ,$0.00 ,1,"$2,899.62 ",5.24%,"$3,650.00 ",91.02%,,$0.19 ,$10.00 
,Sell,6/24/18 20:00,Exit Long,@CL,$58.61 ,,"$2,920.00 ","$43,987.68 ",,($360.00),81.80%,72.82%,$0.19 ,$10.00 
165,Buy,7/9/18 16:00, Buy ,@CL,$63.99 ,$0.00 ,1,($20.38),0.00%,$670.00 ,75.28%,,$0.19 ,$10.00 
,Sell,7/10/18 12:00,Exit Long,@CL,$63.99 ,,$0.00 ,"$43,967.30 ",,($220.00),24.72%,0.00%,$0.19 ,$10.00 
166,Sell Short,7/16/18 7:00, Sell ,@CL,$60.05 ,$0.00 ,1,"$1,739.62 ",2.93%,"$2,510.00 ",99.60%,,$0.19 ,$10.00 
,Buy to Cover,7/16/18 16:00,Exit Short,@CL,$58.29 ,,"$1,760.00 ","$45,706.92 ",,($10.00),70.24%,69.84%,$0.19 ,$10.00 
167,Buy,7/26/18 12:00, Buy ,@CL,$60.50 ,$0.00 ,1,($260.38),-0.40%,$300.00 ,46.15%,,$0.19 ,$10.00 
,Sell,7/27/18 6:00,Exit Long,@CL,$60.26 ,,($240.00),"$45,446.54 ",,($350.00),16.92%,-36.92%,$0.19 ,$10.00 
168,Buy,7/27/18 11:00, Buy ,@CL,$60.57 ,$0.00 ,1,($320.38),-0.50%,$70.00 ,18.92%,,$0.19 ,$10.00 
,Sell,7/27/18 11:00,Stop Loss,@CL,$60.27 ,,($300.00),"$45,126.16 ",,($300.00),0.00%,-81.08%,$0.19 ,$10.00 
169,Buy,8/21/18 9:00, Buy ,@CL,$57.12 ,$0.00 ,1,$159.62 ,0.32%,$830.00 ,94.32%,,$0.19 ,$10.00 
,Sell,8/21/18 15:00,Exit Long,@CL,$57.30 ,,$180.00 ,"$45,285.78 ",,($50.00),26.14%,20.45%,$0.19 ,$10.00 
170,Sell Short,9/17/18 14:00, Sell ,@CL,$60.04 ,$0.00 ,1,($630.38),-1.02%,$60.00 ,8.96%,,$0.19 ,$10.00 
,Buy to Cover,9/18/18 6:00,Stop Loss,@CL,$60.65 ,,($610.00),"$44,655.40 ",,($610.00),0.00%,-91.04%,$0.19 ,$10.00 
171,Buy,9/19/18 11:00, Buy ,@CL,$61.55 ,$0.00 ,1,$649.62 ,1.09%,"$1,490.00 ",98.68%,,$0.19 ,$10.00 
,Sell,9/20/18 9:00,Exit Long,@CL,$62.22 ,,$670.00 ,"$45,305.02 ",,($20.00),45.70%,44.37%,$0.19 ,$10.00 
172,Sell Short,9/21/18 13:00, Sell ,@CL,$62.12 ,$0.00 ,1,($740.38),-1.16%,$10.00 ,1.37%,,$0.19 ,$10.00 
,Buy to Cover,9/21/18 13:00,Stop Loss,@CL,$62.84 ,,($720.00),"$44,564.64 ",,($720.00),0.00%,-98.63%,$0.19 ,$10.00 
173,Buy,10/10/18 7:00, Buy ,@CL,$66.71 ,$0.00 ,1,($340.38),-0.48%,$50.00 ,13.51%,,$0.19 ,$10.00 
,Sell,10/10/18 9:00,Stop Loss,@CL,$66.39 ,,($320.00),"$44,224.26 ",,($320.00),0.00%,-86.49%,$0.19 ,$10.00 
174,Buy,10/22/18 16:00, Buy ,@CL,$61.29 ,$0.00 ,1,($460.38),-0.72%,$110.00 ,20.00%,,$0.19 ,$10.00 
,Sell,10/23/18 3:00,Stop Loss,@CL,$60.85 ,,($440.00),"$43,763.88 ",,($440.00),0.00%,-80.00%,$0.19 ,$10.00 
175,Sell Short,10/30/18 7:00, Sell ,@CL,$58.48 ,$0.00 ,1,$569.62 ,1.01%,"$1,410.00 ",98.60%,,$0.19 ,$10.00 
,Buy to Cover,10/30/18 12:00,Exit Short,@CL,$57.89 ,,$590.00 ,"$44,333.50 ",,($20.00),42.66%,41.26%,$0.19 ,$10.00 
176,Sell Short,11/22/18 13:00, Sell ,@CL,$45.44 ,$0.00 ,1,"$2,519.62 ",5.59%,"$3,790.00 ",94.28%,,$0.19 ,$10.00 
,Buy to Cover,11/26/18 6:00,Exit Short,@CL,$42.90 ,,"$2,540.00 ","$46,853.12 ",,($230.00),68.91%,63.18%,$0.19 ,$10.00 
177,Sell Short,11/27/18 14:00, Sell ,@CL,$42.30 ,$0.00 ,1,($950.38),-2.20%,$10.00 ,1.04%,,$0.19 ,$10.00 
,Buy to Cover,11/27/18 16:00,Exit Short,@CL,$43.23 ,,($930.00),"$45,902.74 ",,($950.00),2.08%,-96.87%,$0.19 ,$10.00 
178,Buy,11/27/18 19:00, Buy ,@CL,$43.64 ,$0.00 ,1,($550.38),-1.21%,$470.00 ,47.00%,,$0.19 ,$10.00 
,Sell,11/28/18 6:00,Stop Loss,@CL,$43.11 ,,($530.00),"$45,352.36 ",,($530.00),0.00%,-53.00%,$0.19 ,$10.00 
179,Sell Short,12/28/18 12:00, Sell ,@CL,$35.96 ,$0.00 ,1,($840.38),-2.28%,$260.00 ,24.07%,,$0.19 ,$10.00 
,Buy to Cover,12/28/18 12:00,Stop Loss,@CL,$36.78 ,,($820.00),"$44,511.98 ",,($820.00),0.00%,-75.93%,$0.19 ,$10.00 
180,Buy,1/3/19 16:00, Buy ,@CL,$38.26 ,$0.00 ,1,"$1,239.62 ",3.29%,"$2,240.00 ",87.16%,,$0.19 ,$10.00 
,Sell,1/4/19 13:00,Exit Long,@CL,$39.52 ,,"$1,260.00 ","$45,751.60 ",,($330.00),61.87%,49.03%,$0.19 ,$10.00 
181,Buy,1/8/19 7:00, Buy ,@CL,$40.55 ,$0.00 ,1,"$2,479.62 ",6.17%,"$3,310.00 ",90.93%,,$0.19 ,$10.00 
,Sell,1/10/19 2:00,Exit Long,@CL,$43.05 ,,"$2,500.00 ","$48,231.22 ",,($330.00),77.75%,68.68%,$0.19 ,$10.00 
182,Buy,1/16/19 16:00, Buy ,@CL,$43.55 ,$0.00 ,1,($570.38),-1.26%,$180.00 ,24.66%,,$0.19 ,$10.00 
,Sell,1/17/19 5:00,Stop Loss,@CL,$43.00 ,,($550.00),"$47,660.84 ",,($550.00),0.00%,-75.34%,$0.19 ,$10.00 
183,Buy,1/17/19 16:00, Buy ,@CL,$43.66 ,$0.00 ,1,"$1,199.62 ",2.79%,"$1,790.00 ",86.06%,,$0.19 ,$10.00 
,Sell,1/21/19 6:00,Exit Long,@CL,$44.88 ,,"$1,220.00 ","$48,860.46 ",,($290.00),72.60%,58.65%,$0.19 ,$10.00 
184,Buy,2/13/19 11:00, Buy ,@CL,$45.01 ,$0.00 ,1,$99.62 ,0.27%,$710.00 ,79.78%,,$0.19 ,$10.00 
,Sell,2/14/19 10:00,Exit Long,@CL,$45.13 ,,$120.00 ,"$48,960.08 ",,($180.00),33.71%,13.48%,$0.19 ,$10.00 
185,Buy,2/15/19 9:00, Buy ,@CL,$45.98 ,$0.00 ,1,$779.62 ,1.74%,"$1,400.00 ",88.61%,,$0.19 ,$10.00 
,Sell,2/18/19 22:00,Exit Long,@CL,$46.78 ,,$800.00 ,"$49,739.70 ",,($180.00),62.03%,50.63%,$0.19 ,$10.00 
186,Buy,2/20/19 12:00, Buy ,@CL,$47.32 ,$0.00 ,1,$319.62 ,0.72%,$940.00 ,100.00%,,$0.19 ,$10.00 
,Sell,2/21/19 10:00,Exit Long,@CL,$47.66 ,,$340.00 ,"$50,059.32 ",,$0.00 ,36.17%,36.17%,$0.19 ,$10.00 
187,Buy,3/5/19 8:00, Buy ,@CL,$47.46 ,$0.00 ,1,($380.38),-0.76%,$380.00 ,51.35%,,$0.19 ,$10.00 
,Sell,3/5/19 11:00,Stop Loss,@CL,$47.10 ,,($360.00),"$49,678.94 ",,($360.00),0.00%,-48.65%,$0.19 ,$10.00 
188,Buy,3/18/19 9:00, Buy ,@CL,$49.26 ,$0.00 ,1,$579.62 ,1.22%,$950.00 ,86.36%,,$0.19 ,$10.00 
,Sell,3/19/19 11:00,Exit Long,@CL,$49.86 ,,$600.00 ,"$50,258.56 ",,($150.00),68.18%,54.55%,$0.19 ,$10.00 
189,Sell Short,4/4/19 16:00, Sell ,@CL,$52.52 ,$0.00 ,1,($460.38),-0.84%,$350.00 ,44.30%,,$0.19 ,$10.00 
,Buy to Cover,4/5/19 10:00,Stop Loss,@CL,$52.96 ,,($440.00),"$49,798.18 ",,($440.00),0.00%,-55.70%,$0.19 ,$10.00 
190,Buy,4/10/19 14:00, Buy ,@CL,$54.97 ,$0.00 ,1,($400.38),-0.69%,$50.00 ,11.63%,,$0.19 ,$10.00 
,Sell,4/11/19 0:00,Stop Loss,@CL,$54.59 ,,($380.00),"$49,397.80 ",,($380.00),0.00%,-88.37%,$0.19 ,$10.00 
191,Sell Short,4/16/19 11:00, Sell ,@CL,$53.52 ,$0.00 ,1,($420.38),-0.75%,$20.00 ,4.76%,,$0.19 ,$10.00 
,Buy to Cover,4/16/19 11:00,Stop Loss,@CL,$53.92 ,,($400.00),"$48,977.42 ",,($400.00),0.00%,-95.24%,$0.19 ,$10.00 
192,Buy,4/23/19 11:00, Buy ,@CL,$56.40 ,$0.00 ,1,($150.38),-0.23%,$440.00 ,70.97%,,$0.19 ,$10.00 
,Sell,4/23/19 21:00,Exit Long,@CL,$56.27 ,,($130.00),"$48,827.04 ",,($180.00),8.06%,-20.97%,$0.19 ,$10.00 
193,Buy,4/24/19 9:00, Buy ,@CL,$56.44 ,$0.00 ,1,($310.38),-0.51%,$230.00 ,44.23%,,$0.19 ,$10.00 
,Sell,4/24/19 11:00,Stop Loss,@CL,$56.15 ,,($290.00),"$48,516.66 ",,($290.00),0.00%,-55.77%,$0.19 ,$10.00 
194,Buy,5/9/19 8:00, Buy ,@CL,$52.34 ,$0.00 ,1,($420.38),-0.76%,$110.00 ,21.57%,,$0.19 ,$10.00 
,Sell,5/9/19 9:00,Stop Loss,@CL,$51.94 ,,($400.00),"$48,096.28 ",,($400.00),0.00%,-78.43%,$0.19 ,$10.00 
195,Sell Short,5/9/19 12:00, Sell ,@CL,$51.38 ,$0.00 ,1,($580.38),-1.09%,$20.00 ,3.45%,,$0.19 ,$10.00 
,Buy to Cover,5/9/19 13:00,Stop Loss,@CL,$51.94 ,,($560.00),"$47,515.90 ",,($560.00),0.00%,-96.55%,$0.19 ,$10.00 
196,Buy,5/15/19 12:00, Buy ,@CL,$52.03 ,$0.00 ,1,"$1,139.62 ",2.23%,"$1,690.00 ",97.69%,,$0.19 ,$10.00 
,Sell,5/16/19 15:00,Exit Long,@CL,$53.19 ,,"$1,160.00 ","$48,655.52 ",,($40.00),69.36%,67.05%,$0.19 ,$10.00 
197,Buy,5/21/19 8:00, Buy ,@CL,$53.80 ,$0.00 ,1,($380.38),-0.67%,$20.00 ,5.26%,,$0.19 ,$10.00 
,Sell,5/21/19 10:00,Stop Loss,@CL,$53.44 ,,($360.00),"$48,275.14 ",,($360.00),0.00%,-94.74%,$0.19 ,$10.00 
198,Sell Short,5/21/19 13:00, Sell ,@CL,$52.89 ,$0.00 ,1,"$4,689.62 ",8.91%,"$5,510.00 ",93.23%,,$0.19 ,$10.00 
,Buy to Cover,5/23/19 17:00,Exit Short,@CL,$48.18 ,,"$4,710.00 ","$52,964.76 ",,($400.00),86.46%,79.70%,$0.19 ,$10.00 
199,Sell Short,6/4/19 19:00, Sell ,@CL,$42.97 ,$0.00 ,1,($470.38),-1.05%,$40.00 ,8.16%,,$0.19 ,$10.00 
,Buy to Cover,6/4/19 22:00,Stop Loss,@CL,$43.42 ,,($450.00),"$52,494.38 ",,($450.00),0.00%,-91.84%,$0.19 ,$10.00 
200,Sell Short,6/5/19 10:00, Sell ,@CL,$42.78 ,$0.00 ,1,$699.62 ,1.68%,"$2,130.00 ",88.38%,,$0.19 ,$10.00 
,Buy to Cover,6/5/19 15:00,Exit Short,@CL,$42.06 ,,$720.00 ,"$53,194.00 ",,($280.00),41.49%,29.88%,$0.19 ,$10.00 
199,Sell Short,6/4/19 19:00, Sell ,@CL,$42.97 ,$0.00 ,1,($470.38),-1.05%,$40.00 ,8.16%,,$0.19 ,$10.00 
,Buy to Cover,6/4/19 22:00,Stop Loss,@CL,$43.42 ,,($450.00),"$52,494.38 ",,($450.00),0.00%,-91.84%,$0.19 ,$10.00 
200,Sell Short,6/5/19 10:00, Sell ,@CL,$42.78 ,$0.00 ,1,$699.62 ,1.68%,"$2,130.00 ",88.38%,,$0.19 ,$10.00 
,Buy to Cover,6/5/19 15:00,Exit Short,@CL,$42.06 ,,$720.00 ,"$53,194.00 ",,($280.00),41.49%,29.88%,$0.19 ,$10.00 
201,Buy,6/19/19 16:00, Buy ,@CL,$44.12 ,$0.00 ,1,"$2,539.62 ",5.80%,"$3,480.00 ",97.75%,,$0.19 ,$10.00 
,Sell,6/21/19 2:00,Exit Long,@CL,$46.68 ,,"$2,560.00 ","$55,733.62 ",,($80.00),74.16%,71.91%,$0.19 ,$10.00 
202,Buy,6/24/19 16:00, Buy ,@CL,$47.77 ,$0.00 ,1,($540.38),-1.09%,$70.00 ,11.86%,,$0.19 ,$10.00 
,Sell,6/24/19 23:00,Stop Loss,@CL,$47.25 ,,($520.00),"$55,193.24 ",,($520.00),0.00%,-88.14%,$0.19 ,$10.00 
203,Buy,6/25/19 11:00, Buy ,@CL,$47.91 ,$0.00 ,1,($450.38),-0.90%,$280.00 ,39.44%,,$0.19 ,$10.00 
,Sell,6/25/19 11:00,Stop Loss,@CL,$47.48 ,,($430.00),"$54,742.86 ",,($430.00),0.00%,-60.56%,$0.19 ,$10.00 
204,Buy,7/23/19 15:00, Buy ,@CL,$46.40 ,$0.00 ,1,($170.38),-0.32%,$910.00 ,66.91%,,$0.19 ,$10.00 
,Sell,7/24/19 13:00,Exit Long,@CL,$46.25 ,,($150.00),"$54,572.48 ",,($450.00),22.06%,-11.03%,$0.19 ,$10.00 
205,Sell Short,7/26/19 12:00, Sell ,@CL,$45.54 ,$0.00 ,1,($440.38),-0.92%,$100.00 ,19.23%,,$0.19 ,$10.00 
,Buy to Cover,7/26/19 12:00,Stop Loss,@CL,$45.96 ,,($420.00),"$54,132.10 ",,($420.00),0.00%,-80.77%,$0.19 ,$10.00 
206,Sell Short,8/6/19 15:00, Sell ,@CL,$43.88 ,$0.00 ,1,"$2,659.62 ",6.11%,"$3,690.00 ",99.19%,,$0.19 ,$10.00 
,Buy to Cover,8/7/19 16:00,Exit Short,@CL,$41.20 ,,"$2,680.00 ","$56,791.72 ",,($30.00),72.85%,72.04%,$0.19 ,$10.00 
207,Buy,8/9/19 8:00, Buy ,@CL,$42.99 ,$0.00 ,1,$369.62 ,0.91%,"$1,600.00 ",81.63%,,$0.19 ,$10.00 
,Sell,8/12/19 6:00,Exit Long,@CL,$43.38 ,,$390.00 ,"$57,161.34 ",,($360.00),38.27%,19.90%,$0.19 ,$10.00 
208,Sell Short,8/15/19 14:00, Sell ,@CL,$43.96 ,$0.00 ,1,($680.38),-1.50%,$270.00 ,27.84%,,$0.19 ,$10.00 
,Buy to Cover,8/15/19 22:00,Exit Short,@CL,$44.62 ,,($660.00),"$56,480.96 ",,($700.00),4.12%,-68.04%,$0.19 ,$10.00 
209,Buy,8/19/19 11:00, Buy ,@CL,$45.39 ,$0.00 ,1,$229.62 ,0.55%,$930.00 ,72.09%,,$0.19 ,$10.00 
,Sell,8/20/19 9:00,Exit Long,@CL,$45.64 ,,$250.00 ,"$56,710.58 ",,($360.00),47.29%,19.38%,$0.19 ,$10.00 
210,Buy,8/20/19 15:00, Buy ,@CL,$46.10 ,$0.00 ,1,$9.62 ,0.07%,$750.00 ,60.98%,,$0.19 ,$10.00 
,Sell,8/21/19 12:00,Exit Long,@CL,$46.13 ,,$30.00 ,"$56,720.20 ",,($480.00),41.46%,2.44%,$0.19 ,$10.00 
211,Sell Short,9/20/19 15:00, Sell ,@CL,$48.35 ,$0.00 ,1,($880.38),-1.78%,$460.00 ,34.85%,,$0.19 ,$10.00 
,Buy to Cover,9/22/19 19:00,Stop Loss,@CL,$49.21 ,,($860.00),"$55,839.82 ",,($860.00),0.00%,-65.15%,$0.19 ,$10.00 
212,Sell Short,10/4/19 14:00, Sell ,@CL,$42.28 ,$0.00 ,1,($710.38),-1.63%,$280.00 ,28.87%,,$0.19 ,$10.00 
,Buy to Cover,10/4/19 17:00,Stop Loss,@CL,$42.97 ,,($690.00),"$55,129.44 ",,($690.00),0.00%,-71.13%,$0.19 ,$10.00 
213,Buy,10/10/19 10:00, Buy ,@CL,$43.04 ,$0.00 ,1,"$1,029.62 ",2.44%,"$1,790.00 ",94.21%,,$0.19 ,$10.00 
,Sell,10/11/19 10:00,Exit Long,@CL,$44.09 ,,"$1,050.00 ","$56,159.06 ",,($110.00),61.05%,55.26%,$0.19 ,$10.00 
214,Buy,10/17/19 15:00, Buy ,@CL,$43.49 ,$0.00 ,1,$449.62 ,1.08%,"$1,060.00 ",92.98%,,$0.19 ,$10.00 
,Sell,10/18/19 12:00,Exit Long,@CL,$43.96 ,,$470.00 ,"$56,608.68 ",,($80.00),48.25%,41.23%,$0.19 ,$10.00 
215,Buy,10/25/19 13:00, Buy ,@CL,$46.21 ,$0.00 ,1,$19.62 ,0.09%,$500.00 ,72.46%,,$0.19 ,$10.00 
,Sell,10/28/19 6:00,Exit Long,@CL,$46.25 ,,$40.00 ,"$56,628.30 ",,($190.00),33.33%,5.80%,$0.19 ,$10.00 
216,Sell Short,10/30/19 12:00, Sell ,@CL,$44.86 ,$0.00 ,1,($20.38),0.00%,$580.00 ,75.32%,,$0.19 ,$10.00 
,Buy to Cover,10/30/19 22:00,Exit Short,@CL,$44.86 ,,$0.00 ,"$56,607.92 ",,($190.00),24.68%,0.00%,$0.19 ,$10.00 
217,Sell Short,11/25/19 11:00, Sell ,@CL,$47.17 ,$0.00 ,1,($480.38),-0.98%,$130.00 ,22.03%,,$0.19 ,$10.00 
,Buy to Cover,11/25/19 11:00,Stop Loss,@CL,$47.63 ,,($460.00),"$56,127.54 ",,($460.00),0.00%,-77.97%,$0.19 ,$10.00 
218,Buy,11/26/19 6:00, Buy ,@CL,$47.95 ,$0.00 ,1,($310.38),-0.60%,$110.00 ,27.50%,,$0.19 ,$10.00 
,Sell,11/26/19 7:00,Stop Loss,@CL,$47.66 ,,($290.00),"$55,817.16 ",,($290.00),0.00%,-72.50%,$0.19 ,$10.00 
219,Buy,12/9/19 11:00, Buy ,@CL,$48.64 ,$0.00 ,1,($160.38),-0.29%,$520.00 ,61.18%,,$0.19 ,$10.00 
,Sell,12/10/19 8:00,Exit Long,@CL,$48.50 ,,($140.00),"$55,656.78 ",,($330.00),22.35%,-16.47%,$0.19 ,$10.00 
220,Buy,12/10/19 12:00, Buy ,@CL,$49.01 ,$0.00 ,1,($290.38),-0.55%,$260.00 ,44.83%,,$0.19 ,$10.00 
,Sell,12/10/19 21:00,Exit Long,@CL,$48.74 ,,($270.00),"$55,366.40 ",,($320.00),8.62%,-46.55%,$0.19 ,$10.00 
221,Buy,12/17/19 8:00, Buy ,@CL,$50.17 ,$0.00 ,1,$119.62 ,0.28%,$620.00 ,87.32%,,$0.19 ,$10.00 
,Sell,12/17/19 19:00,Exit Long,@CL,$50.31 ,,$140.00 ,"$55,486.02 ",,($90.00),32.39%,19.72%,$0.19 ,$10.00 
222,Buy,12/30/19 7:00, Buy ,@CL,$51.71 ,$0.00 ,1,($210.38),-0.37%,$450.00 ,70.31%,,$0.19 ,$10.00 
,Sell,12/30/19 10:00,Stop Loss,@CL,$51.52 ,,($190.00),"$55,275.64 ",,($190.00),0.00%,-29.69%,$0.19 ,$10.00 
